% time spent exploring,episodes,head,steps,mean 100 episode reward,reward
9,1975,0,116465,7.0,10.0
9,1976,5,116524,7.0,0.0
9,1977,7,116583,7.0,4.0
9,1978,9,116642,7.0,5.0
9,1979,5,116701,7.0,8.0
9,1980,0,116760,6.9,0.0
9,1981,7,116819,6.9,6.0
9,1982,0,116878,6.9,6.0
9,1983,5,116937,6.9,12.0
9,1984,1,116996,6.9,0.0
9,1985,6,117055,6.8,0.0
9,1986,5,117114,6.9,10.0
9,1987,7,117173,6.8,4.0
9,1988,5,117232,6.8,8.0
9,1989,8,117291,6.7,0.0
9,1990,3,117350,6.7,6.0
9,1991,4,117409,6.7,6.0
9,1992,8,117468,6.6,4.0
9,1993,3,117527,6.6,6.0
9,1994,8,117586,6.6,2.0
9,1995,3,117645,6.6,6.0
9,1996,7,117704,6.5,0.0
9,1997,1,117763,6.5,2.0
9,1998,4,117822,6.5,8.0
9,1999,0,117881,6.5,5.0
9,2000,1,117940,6.5,4.0
